LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,BAD
-1.5622992967131184,-1.0452036774372657,-1.0856021279426054,1.5324211584096497,0.06143321612552713,0.3045637400118843,-0.28097617572919464,-0.37594295909327274,-1.0216116794508636,-0.05016012995344065,-1.217602346261466,0.3963448321680243,1
-1.544452575309328,-0.02506098639836234,-0.5712158320597726,1.5324211584096497,0.06143321612552713,-0.15354738551930439,-0.28097617572919464,1.4773407763872117,-0.6928917979157468,-0.6433235714663497,-0.7169876950667683,0.3963448321680243,1
-1.5266058539055372,-1.3305195342752456,-1.4765357128135586,1.5324211584096497,0.06143321612552713,-0.5462140645460375,-0.28097617572919464,-0.37594295909327274,-0.3621772567813605,-0.05016012995344065,-1.1174794160225265,0.3963448321680243,1
-1.5266058539055372,-0.672631029430389,-0.7183084239037145,-0.6525621200883198,0.06143321612552713,-0.8079918505638596,-0.28097617572919464,-0.37594295909327274,-0.026675533025211803,-0.6433235714663497,0.1841186770836876,0.3963448321680243,1
-1.5087591325017466,0.6154454116342775,0.19226476370164078,1.5324211584096497,-0.8337794198357008,-0.6771029575549485,-0.28097617572919464,-0.37594295909327274,-1.0339785682075668,-0.6433235714663497,-0.7169876950667683,-0.3167496328819305,0
-1.5087591325017466,-0.9369867893420837,-1.0629253533666643,1.5324211584096497,0.06143321612552713,0.10823040049851772,-0.28097617572919464,-0.37594295909327274,-0.9366471415733669,-0.05016012995344065,-1.3177252765004057,0.3963448321680243,1
-1.4998357717998514,-0.5191467954404434,-0.7701935845743813,1.5324211584096497,0.06143321612552713,-0.41532517153712645,3.476581058405435,1.4773407763872117,-1.228258401127088,-0.05016012995344065,-0.4166189043499497,0.3963448321680243,1
-1.4998357717998514,-0.9842162588477881,-1.0154004373828003,1.5324211584096497,0.06143321612552713,0.3700081865163398,-0.28097617572919464,-0.37594295909327274,-1.088639858882357,-0.6433235714663497,-1.3177252765004057,0.3668253161179784,1
-1.4819890503960609,-0.8873104362745001,-0.9505045867430801,1.5324211584096497,0.06143321612552713,-0.6771029575549485,-0.28097617572919464,1.4773407763872117,0.44526089886202647,-0.05016012995344065,-0.9172335555446475,0.3963448321680243,1
-1.4819890503960609,-0.672631029430389,-0.6789086225169444,1.5324211584096497,1.8518584880479827,1.024452651560895,-0.28097617572919464,-0.37594295909327274,-0.7650984708926,-0.6433235714663497,-0.8171106253057079,0.3963448321680243,1
-1.4819890503960609,-1.120272218411142,-0.7183084239037145,-0.6525621200883198,0.06143321612552713,1.2862304375787172,-0.28097617572919464,-0.37594295909327274,-0.026675533025211803,-0.6433235714663497,0.1841186770836876,0.3963448321680243,1
-1.4819890503960609,-1.1660012404496565,-1.2471413136283631,1.5324211584096497,-0.8337794198357008,0.3700081865163398,-0.28097617572919464,0.5506989086469695,-0.6845142281182238,-0.05016012995344065,-1.217602346261466,0.3963448321680243,1
-1.4819890503960609,-0.6033796078677726,-0.8058635380965371,1.5324211584096497,0.06143321612552713,-0.6771029575549485,-0.28097617572919464,-0.37594295909327274,-1.1209457213357796,0.5430033115594683,0.3843645375615667,0.3963448321680243,1
-1.4819890503960609,-0.15241435065201406,-0.23850639812704655,-0.6525621200883198,-1.7289920557969287,-0.7425474040594041,-0.28097617572919464,-0.37594295909327274,-0.39010248951955695,-0.6433235714663497,0.28424160732262715,-0.3167496328819305,0
-1.4730656896941654,-0.0032006209917630726,-0.3006705292039506,1.5324211584096497,0.06143321612552713,-0.022658492510393334,-0.28097617572919464,0.5506989086469695,-0.6789291815466486,-0.6433235714663497,-0.5167418345888892,0.3963448321680243,1
-1.4641423289922701,-1.0816760927935771,-1.1615649450162984,1.5324211584096497,0.06143321612552713,-0.8079918505638596,-0.28097617572919464,0.5506989086469695,1.4497714108543371,-0.6433235714663497,-1.3177252765004057,0.3963448321680243,1
-1.4641423289922701,0.4574829190499493,0.027661149019134242,1.5324211584096497,-1.7289920557969287,-0.15354738551930439,2.224061980360559,5.183908247348181,-0.680125977232009,-0.05016012995344065,0.08399574684474806,0.3963448321680243,1
-1.4641423289922701,-1.1105308517780006,-0.7183084239037145,-0.6525621200883198,0.06143321612552713,1.4171193305876282,-0.28097617572919464,-0.37594295909327274,-0.026675533025211803,-0.6433235714663497,0.1841186770836876,-3.9146995649879828,1
-1.455218968290375,-0.9913722390759252,-1.0659022272492202,1.5324211584096497,0.06143321612552713,-0.48076961804158197,-0.28097617572919464,-0.37594295909327274,-1.4975374303331859,-0.05016012995344065,-0.5167418345888892,0.3963448321680243,1
-1.455218968290375,0.7209384104813299,0.349040951175309,1.5324211584096497,-0.8337794198357008,-0.8079918505638596,-0.28097617572919464,-0.37594295909327274,-1.0619931600067776,-0.6433235714663497,-0.8171106253057079,-0.3167496328819305,0
-1.455218968290375,-0.7735996020686838,-0.959960539075905,1.5324211584096497,0.06143321612552713,-0.6771029575549485,-0.28097617572919464,0.5506989086469695,-0.6877056831993985,-0.05016012995344065,-0.7169876950667683,0.3963448321680243,1
-1.4462956075884796,-0.4879605719300784,-0.4837482729811427,1.5324211584096497,0.956645852086755,-0.41532517153712645,0.971542902315682,-0.37594295909327274,-0.026675533025211803,-0.05016012995344065,-2.118708718411922,0.3963448321680243,1
-1.4462956075884796,-0.9958043300559326,-1.0545200624041533,1.5324211584096497,-1.7289920557969287,0.5008970795252509,-0.28097617572919464,-0.37594295909327274,-1.346741173977771,0.5430033115594683,0.08399574684474806,0.3963448321680243,1
-1.4462956075884796,-1.226642401931321,-0.7183084239037145,1.5324211584096497,-1.7289920557969287,1.8097860096143614,-0.28097617572919464,1.4773407763872117,-0.6940885936011074,-0.6433235714663497,-1.1174794160225265,0.3963448321680243,1
-1.4462956075884796,-0.672631029430389,-1.4681304218510476,1.5324211584096497,0.06143321612552713,-0.8079918505638596,-0.28097617572919464,-0.37594295909327274,-1.9766546363684905,1.1361667530723774,-1.7182169974561639,0.3963448321680243,1
-1.4462956075884796,-0.8373801613278536,-0.9377040290480895,1.5324211584096497,-1.7289920557969287,0.5008970795252509,-0.28097617572919464,-0.37594295909327274,-1.3073536701530364,-0.05016012995344065,-0.016127183394191492,0.544767113632878,1
-1.4462956075884796,0.6304268024989902,0.2832345273479835,1.5324211584096497,-0.8337794198357008,-0.5462140645460375,-0.28097617572919464,-0.37594295909327274,-1.0282526007152981,-0.6433235714663497,-0.8171106253057079,-0.562833440004921,0
-1.4373722468865844,-1.2958938234939374,-1.4152471328785825,1.5324211584096497,0.06143321612552713,1.2862304375787172,-0.28097617572919464,-0.37594295909327274,-0.5225478786196588,-0.05016012995344065,-0.2163730438720706,0.3963448321680243,1
-1.4373722468865844,-1.0623780299847947,-1.1324441140357655,1.5324211584096497,0.06143321612552713,0.23911929350742875,0.971542902315682,1.4773407763872117,1.1637372420531935,-0.6433235714663497,-1.217602346261466,0.3963448321680243,1
-1.4373722468865844,-1.4752780891483015,-0.9894491015360476,1.5324211584096497,2.7470711240092105,-1.0697696365816818,-0.28097617572919464,-0.37594295909327274,0.33834715100972074,-0.6433235714663497,-0.9172335555446475,-0.3167496328819305,0
-1.4373722468865844,0.006217572340752768,-0.39260339910641434,1.5324211584096497,0.956645852086755,-0.022658492510393334,-0.28097617572919464,-0.37594295909327274,0.9096176247818749,-0.6433235714663497,-0.9172335555446475,-0.3167496328819305,0
-1.4106021647808984,-0.46960894521598506,-0.6640242531041645,1.5324211584096497,2.7470711240092105,2.3333415816500054,2.224061980360559,13.52368505701036,-0.40805442479996346,1.1361667530723774,2.386823142340358,0.3963448321680243,1
-1.4106021647808984,-1.5498157025568644,-0.7034240544909347,1.5324211584096497,0.06143321612552713,1.024452651560895,4.729100136450312,-0.37594295909327274,-0.8029970009689069,0.5430033115594683,-1.217602346261466,0.3963448321680243,1
-1.4016788040790031,0.172236313633532,0.2097757865402053,-0.6525621200883198,0.956645852086755,-0.2844362785282154,0.971542902315682,-0.37594295909327274,-0.172285674783958,0.5430033115594683,0.4844874678005063,0.3963448321680243,1
-1.4016788040790031,0.7573877420304537,0.20110783023511586,1.5324211584096497,-0.8337794198357008,-0.9388807435727706,-0.28097617572919464,-0.37594295909327274,-1.0008393395185624,-0.6433235714663497,-0.8171106253057079,-0.5151688039096508,0
-1.4016788040790031,0.7671752762779702,0.3446456844428293,1.5324211584096497,-0.8337794198357008,-0.8079918505638596,-0.28097617572919464,-0.37594295909327274,-0.9357579747987952,-0.6433235714663497,-0.8171106253057079,-0.5326282675750508,0
-1.4016788040790031,-1.4632514256035938,-0.5782902852865526,1.5324211584096497,0.06143321612552713,1.024452651560895,3.476581058405435,-0.37594295909327274,-0.6884477433190334,0.5430033115594683,-1.3177252765004057,0.279894565550691,1
-1.4016788040790031,-0.211832070352739,-0.5271756096207827,-0.6525621200883198,-1.7289920557969287,-0.8079918505638596,-0.28097617572919464,-0.37594295909327274,1.2335701813720554,1.1361667530723774,1.5858397004288414,1.957091221581089,1
-1.3927554433771079,0.7717227862939153,0.362629504898035,1.5324211584096497,-0.8337794198357008,-0.8079918505638596,-0.28097617572919464,-0.37594295909327274,-1.1231274173017134,-0.6433235714663497,-0.7169876950667683,-0.25592420138093114,0
-1.3927554433771079,-1.4805642809942479,-1.4134960305947262,1.5324211584096497,0.06143321612552713,-0.6771029575549485,-0.28097617572919464,-0.37594295909327274,-1.5430156663768826,2.3224936360981956,-1.217602346261466,0.3963448321680243,1
-1.3927554433771079,-0.672631029430389,-1.6148727932382183,1.5324211584096497,0.06143321612552713,-0.8079918505638596,-0.28097617572919464,0.5506989086469695,-1.2202797632206959,-0.6433235714663497,-1.8183399276951033,0.3963448321680243,1
-1.3927554433771079,-0.672631029430389,-1.1911060405449567,1.5324211584096497,0.06143321612552713,-0.9388807435727706,-0.28097617572919464,0.5506989086469695,-1.8721344798510018,-0.05016012995344065,-1.918462857934043,0.3963448321680243,1
-1.3927554433771079,1.1238893487470076,1.6194131250446495,1.5324211584096497,0.06143321612552713,-0.022658492510393334,-0.28097617572919464,-0.37594295909327274,-0.5947542509614356,-0.6433235714663497,0.5846103980394458,0.3963448321680243,1
-1.3927554433771079,-1.1804747875562431,-1.2480168647702914,-0.6525621200883198,0.06143321612552713,-0.8079918505638596,-0.28097617572919464,-0.37594295909327274,0.08781792091416284,-0.6433235714663497,-0.9172335555446475,0.3963448321680243,1
